variant,seed,seat,won,final_vp,roads,settlements,cities,dev_cards,has_longest_road,has_largest_army,runtime_seconds
yop_off,163,3,0,9,8,4,1,7,0,0,2.0421369578689337
yop_on,163,3,0,9,8,4,1,7,0,0,2.063358750194311
yop_off,164,0,0,5,9,5,0,3,0,0,1.213078291155398
yop_on,164,0,0,5,9,5,0,3,0,0,1.2104593329131603
yop_off,165,1,0,4,3,1,1,7,0,0,1.6003007926046848
yop_on,165,1,0,4,3,1,1,7,0,0,1.5984822921454906
yop_off,166,2,0,9,11,5,2,3,0,0,2.5988175412639976
yop_on,166,2,0,9,11,5,2,3,0,0,2.6073022494092584
yop_off,167,3,1,10,11,5,2,6,0,0,2.802147749811411
yop_on,167,3,1,10,11,5,2,6,0,0,2.7702247500419617
yop_off,168,0,0,8,3,0,3,7,0,0,1.781108875758946
yop_on,168,0,0,8,3,0,3,7,0,0,1.768740457482636
yop_off,169,1,0,2,11,2,0,1,0,0,1.274861834011972
yop_on,169,1,0,2,11,2,0,1,0,0,1.2634689584374428
yop_off,170,2,0,6,10,4,1,3,0,0,2.008225250057876
yop_on,170,2,0,6,10,4,1,3,0,0,1.971886333078146
yop_off,171,3,0,6,10,4,1,4,0,0,1.8737394586205482
yop_on,171,3,0,6,10,4,1,4,0,0,1.8612492913380265
yop_off,172,0,1,10,13,3,2,4,1,0,1.8963505420833826
yop_on,172,0,1,10,13,3,2,4,1,0,1.895610375329852
yop_off,173,1,0,6,5,3,1,1,0,0,2.002606250345707
yop_on,173,1,0,6,5,3,1,1,0,0,1.9868659162893891
yop_off,174,2,0,6,6,4,0,2,0,0,0.8834926253184676
yop_on,174,2,0,6,6,4,0,2,0,0,0.8944449992850423
yop_off,175,3,0,9,9,1,4,0,0,0,2.472379165701568
yop_on,175,3,0,9,9,1,4,0,0,0,2.444025750271976
yop_off,176,0,1,10,12,4,1,3,1,0,1.6494946666061878
yop_on,176,0,1,10,12,4,1,3,1,0,1.6692366674542427
yop_off,177,1,0,8,11,5,1,3,0,0,2.1011462081223726
yop_on,177,1,0,8,11,5,1,3,0,0,2.1098774587735534
yop_off,178,2,0,6,10,4,1,3,0,0,2.286760582588613
yop_on,178,2,0,6,10,4,1,3,0,0,2.2519979998469353
yop_off,179,3,1,10,7,4,2,2,0,0,1.2485117502510548
